Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month
420481,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,89051,Married,Star,3349.64,Standard,2012,8,,
103043,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,97920,Married,Star,3351.21,Standard,2018,12,,
155374,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,72416,Married,Star,3352.94,Standard,2015,3,,
506793,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,66038,Married,Star,3355.53,Standard,2014,1,2016,3
235930,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,86728,Single,Star,3360.44,Standard,2013,12,,
486048,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,86728,Single,Star,3360.44,Standard,2013,4,,
288776,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,48629,Married,Star,3362.41,Standard,2013,11,,
488679,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,48629,Married,Star,3362.41,Standard,2016,4,,
872946,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,90548,Married,Star,3363,Standard,2015,12,,
256013,Canada,Ontario,London,M5B 3E4,Female,Bachelor,60997,Married,Star,3369.71,Standard,2015,12,,
485196,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Divorced,Star,3370.07,Standard,2016,6,,
318654,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,100317,Divorced,Star,3372.42,Standard,2016,1,,
270248,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Married,Star,3382.22,Standard,2015,3,,
422320,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Married,Star,3382.22,Standard,2017,6,,
607588,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,59018,Married,Star,12885.79,2018 Promotion,2018,3,,
920637,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,71862,Single,Star,3384.47,Standard,2012,7,,
919463,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,37850,Married,Star,16515.01,2018 Promotion,2018,4,,
620990,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Married,Star,3398.01,Standard,2018,5,,
196469,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Single,Star,3398.05,Standard,2014,6,,
192098,Canada,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,51176,Married,Star,17086.75,2018 Promotion,2018,2,,
996639,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,53075,Married,Star,3399.13,Standard,2015,9,,
532422,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,73930,Married,Star,3402.78,Standard,2013,2,,
604822,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,94122,Married,Star,3409.68,Standard,2018,11,,
136906,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,54104,Married,Star,3412.57,Standard,2014,4,,
518578,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,54104,Married,Star,3412.57,Standard,2015,12,2017,6
142686,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,63025,Divorced,Star,3417.2,Standard,2016,7,,
717565,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,84929,Married,Star,3417.95,Standard,2012,7,,
982508,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,61376,Married,Star,3419.11,Standard,2017,2,,
290445,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Married,Star,3420.45,Standard,2016,5,,
344998,Canada,Ontario,Toronto,M8Y 4K8,Female,College,,Married,Star,3420.45,Standard,2016,10,,
599483,Canada,Quebec,Montreal,H4G 3T4,Female,Master,75327,Married,Star,3420.66,Standard,2014,2,,
716948,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,104947,Single,Star,3423.82,Standard,2013,7,,
778920,Canada,Quebec,Tremblant,H5Y 2S9,Male,Doctor,299662,Married,Star,3423.97,Standard,2016,2,,
137227,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,53269,Single,Star,3425.73,Standard,2017,4,,
251020,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,94374,Married,Star,3433.82,Standard,2015,3,2015,11
223958,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,78993,Married,Star,3435.25,Standard,2017,5,,
267245,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,54457,Divorced,Star,3436.13,Standard,2014,12,,
269565,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,54457,Divorced,Star,3436.13,Standard,2018,1,,
383891,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,54457,Divorced,Star,3436.13,Standard,2014,7,,
493827,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,54457,Divorced,Star,3436.13,Standard,2014,4,2014,12
707716,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,54457,Divorced,Star,3436.13,Standard,2013,9,,
991371,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,54457,Divorced,Star,3436.13,Standard,2012,7,,
997857,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,54457,Divorced,Star,3436.13,Standard,2016,6,2016,8
696609,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,54231,Single,Star,3436.45,Standard,2016,5,,
836720,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,84750,Married,Star,18453.58,2018 Promotion,2018,2,,
803529,Canada,Quebec,Montreal,H2Y 4R4,Female,High School or Below,68437,Married,Star,3440.36,Standard,2014,7,,
290964,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,,Married,Star,3444.17,Standard,2017,11,,
325367,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Married,Star,3444.97,Standard,2017,5,,
263055,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,76825,Married,Star,3452.03,Standard,2013,7,,
856654,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,80036,Married,Star,3452.41,Standard,2013,4,,
721423,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Star,3455.17,Standard,2012,9,,
807902,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,,Single,Star,3455.17,Standard,2016,8,,
587619,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,81959,Divorced,Star,3455.23,Standard,2012,4,,
439675,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Married,Star,3457.15,Standard,2014,3,,
960309,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Married,Star,3459.23,Standard,2017,6,,
215651,Canada,Ontario,Toronto,P1W 1K4,Female,College,,Single,Star,3467.32,Standard,2017,7,,
115198,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,55845,Married,Star,3469.84,Standard,2012,9,,
700145,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,101339,Married,Star,3470.18,Standard,2016,5,,
478785,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Star,3475.07,Standard,2017,6,,
148453,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Star,3479.14,Standard,2018,7,,
790123,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,80722,Married,Star,3479.26,Standard,2016,12,,
895778,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,80722,Married,Star,3479.26,Standard,2018,8,,
283994,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,57542,Married,Star,3479.76,Standard,2017,3,,
415067,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,3482.04,Standard,2013,8,,
278676,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,79589,Married,Star,3482.69,Standard,2013,1,,
694168,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,57011,Divorced,Star,3484.14,Standard,2017,2,2017,10
475713,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,3486.7,Standard,2016,11,,
677068,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Single,Star,3486.7,Standard,2018,5,,
702284,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Married,Star,3489.28,Standard,2014,11,,
790303,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,98485,Divorced,Star,3490.03,Standard,2015,12,,
107835,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,50363,Single,Star,3495.89,Standard,2018,9,,
203950,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,78145,Married,Star,3497.48,Standard,2017,8,,
146354,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,97324,Married,Star,3500.45,Standard,2018,1,,
512262,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Married,Star,3500.86,Standard,2014,8,,
652394,Canada,Quebec,Montreal,H2Y 2W2,Female,College,,Married,Star,3500.86,Standard,2014,12,,
762355,Canada,Ontario,Toronto,P1W 1K4,Female,High School or Below,62283,Married,Star,3508.57,Standard,2012,8,,
788759,Canada,Quebec,Tremblant,H5Y 2S9,Male,High School or Below,62283,Married,Star,3508.57,Standard,2016,5,,
834081,Canada,Ontario,Ottawa,K1G 4Z0,Female,College,,Single,Star,3515.46,Standard,2014,4,,
420126,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,High School or Below,49868,Married,Star,3515.83,Standard,2018,5,,
842066,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,98353,Married,Star,3522.48,Standard,2017,3,,
835920,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,58361,Married,Star,18484.81,2018 Promotion,2018,2,,
108367,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,54794,Married,Star,3528.04,Standard,2017,5,2018,1
172731,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,54794,Married,Star,3528.04,Standard,2018,11,,
258102,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,54794,Married,Star,3528.04,Standard,2012,9,,
750688,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,54794,Married,Star,3528.04,Standard,2013,10,,
833704,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,54794,Married,Star,3528.04,Standard,2014,9,,
906468,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,54794,Married,Star,3528.04,Standard,2012,7,,
944821,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,54794,Married,Star,3528.04,Standard,2017,3,,
484317,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,51579,Married,Star,3531.04,Standard,2015,5,,
430813,Canada,Ontario,Sudbury,M5V 1G5,Female,College,,Single,Star,3531.35,Standard,2012,9,,
982416,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,55123,Single,Star,3536.65,Standard,2016,2,,
607662,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Star,3539.97,Standard,2016,1,,
748701,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,3545.41,Standard,2017,2,,
664705,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Single,Star,3546.4,Standard,2013,8,,
520163,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,87603,Married,Star,3548.15,Standard,2016,11,,
604470,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Star,3548.4,Standard,2015,9,,
587543,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,74756,Married,Star,3554.85,Standard,2018,6,,
855451,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,74756,Married,Star,3554.85,Standard,2017,4,2018,7
993328,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,74756,Married,Star,3554.85,Standard,2014,5,,
776153,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,60500,Married,Star,3557.2,Standard,2017,9,2018,5
100883,Canada,Manitoba,Winnipeg,R3R 3T4,Female,College,,Single,Star,3561.04,Standard,2013,6,,
577124,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Married,Star,3567.5,Standard,2017,1,,
613546,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Married,Star,3567.5,Standard,2016,12,,
826271,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,,Married,Star,3567.5,Standard,2017,10,2018,6
505790,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,73008,Married,Star,3570.76,Standard,2013,1,,
269120,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Married,Star,3571.35,Standard,2014,10,,
302198,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,85949,Single,Star,3571.35,Standard,2013,4,,
221328,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,86738,Divorced,Star,3571.83,Standard,2013,5,,
195069,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,73447,Divorced,Star,3572.49,Standard,2018,10,,
492966,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,93811,Married,Star,3579.77,Standard,2016,6,,
875212,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,83990,Married,Star,3580.08,Standard,2018,6,,
824133,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,67821,Single,Star,3585.88,Standard,2017,2,,
909066,Canada,Quebec,Tremblant,H5Y 2S9,Female,Doctor,123495,Married,Star,3587.36,Standard,2016,6,2017,2
650358,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Star,3588.93,Standard,2014,2,,
787606,Canada,Ontario,Trenton,K8V 4B2,Female,College,,Single,Star,3588.93,Standard,2017,4,,
338872,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,54550,Divorced,Star,3589.37,Standard,2016,12,,
302657,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,89933,Married,Star,3589.71,Standard,2018,8,,
686031,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Married,Star,3591.07,Standard,2017,1,,
875086,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,52405,Divorced,Star,3592,Standard,2017,9,,
970783,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,52405,Divorced,Star,3592,Standard,2017,9,,
734880,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Doctor,150904,Divorced,Star,3593.13,Standard,2013,7,,
898000,Canada,Alberta,Calgary,T3E 2V9,Female,College,,Single,Star,3595.31,Standard,2012,6,,
578203,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,54367,Married,Star,3596.83,Standard,2016,3,,
145688,Canada,Ontario,Sudbury,M5V 1G5,Female,Master,118530,Single,Star,3600.93,Standard,2018,1,,
207865,Canada,Ontario,Toronto,M2Z 4K1,Female,Master,118530,Single,Star,3600.93,Standard,2016,12,,
727686,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Master,118530,Single,Star,3600.93,Standard,2015,2,2017,7
903797,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Master,118530,Single,Star,3600.93,Standard,2014,11,,
954231,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Master,118530,Single,Star,3600.93,Standard,2015,2,,
426141,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,47701,Married,Star,3605.86,Standard,2018,12,,
619920,Canada,Quebec,Montreal,H4G 3T4,Male,Doctor,87398,Divorced,Star,3605.97,Standard,2013,10,,
725575,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Doctor,87398,Divorced,Star,3605.97,Standard,2012,6,,
518622,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,78248,Divorced,Star,3611.18,Standard,2014,4,,
658407,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Single,Star,3614.08,Standard,2016,1,2018,2
982528,Canada,Quebec,Montreal,H2Y 2W2,Male,College,,Single,Star,3614.08,Standard,2017,9,2018,5
162568,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,,Single,Star,3622.87,Standard,2013,11,2016,7
623569,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,,Single,Star,3623.45,Standard,2012,10,,
193722,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,59598,Divorced,Star,3624.9,Standard,2017,1,,
462366,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,59598,Divorced,Star,3624.9,Standard,2015,1,2017,7
113755,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,63616,Married,Star,3633.05,Standard,2013,3,,
567210,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,57559,Married,Star,3635.03,Standard,2012,10,,
960629,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,57559,Married,Star,3635.03,Standard,2013,4,,
606074,Canada,Ontario,Ottawa,K1F 2R2,Male,High School or Below,71708,Divorced,Star,3636.56,Standard,2018,5,,
303934,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,92259,Married,Star,3644.83,Standard,2013,12,,
329355,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,92259,Married,Star,3644.83,Standard,2017,5,,
594606,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,92259,Married,Star,3644.83,Standard,2016,6,2017,2
656993,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,92259,Married,Star,3644.83,Standard,2018,9,,
765989,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,92259,Married,Star,3644.83,Standard,2015,3,,
810100,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,92259,Married,Star,3644.83,Standard,2014,9,,
239490,Canada,Quebec,Montreal,H2T 9K8,Female,High School or Below,58331,Married,Star,3645.46,Standard,2014,6,,
555050,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Star,3649.71,Standard,2016,4,,
357466,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Single,Star,3651.69,Standard,2013,10,,
384090,Canada,Ontario,Sudbury,M5V 1G5,Female,College,,Single,Star,3653.13,Standard,2014,12,,
707592,Canada,Ontario,Toronto,P1J 8T7,Female,Master,107667,Married,Star,22658.54,2018 Promotion,2018,4,2018,12
486897,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,70749,Single,Star,23331.83,2018 Promotion,2018,3,,
105932,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,62977,Married,Star,3671.82,Standard,2016,7,,
636000,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,62977,Married,Star,3671.82,Standard,2016,6,,
623654,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,62044,Married,Star,3673.99,Standard,2017,7,2018,6
724424,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,55552,Married,Star,3677.78,Standard,2012,7,,
979330,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,54846,Married,Star,3677.91,Standard,2016,10,2017,6
484592,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,76400,Married,Star,3679.14,Standard,2015,9,,
614428,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,76400,Married,Star,3679.14,Standard,2018,12,,
832665,Canada,Yukon,Whitehorse,Y2K 6R0,Male,College,,Married,Star,3681.25,Standard,2016,2,,
246517,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Married,Star,3683.1,Standard,2013,9,,
449417,Canada,Quebec,Hull,J8Y 3Z5,Male,Master,77895,Married,Star,3683.47,Standard,2014,4,,
526020,Canada,Ontario,Kingston,M9K 2P4,Male,College,,Divorced,Star,25030.89,2018 Promotion,2018,4,,
880948,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,59129,Married,Star,3691.77,Standard,2013,11,,
324773,Canada,Quebec,Hull,J8Y 3Z5,Male,College,,Single,Star,3692.58,Standard,2012,6,,
971030,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Single,Star,3692.58,Standard,2015,1,2015,9
860553,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,94743,Married,Star,3693.44,Standard,2015,5,2016,1
949890,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,95924,Divorced,Star,3694.15,Standard,2014,3,,
136772,Canada,Quebec,Montreal,H4G 3T4,Female,College,,Single,Star,3697.04,Standard,2013,3,2018,2
942685,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Master,94231,Married,Star,3700.39,Standard,2016,7,2017,3
581712,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,56594,Single,Star,3702.63,Standard,2013,11,,
727363,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,93735,Married,Star,3705.29,Standard,2015,9,2016,5
154726,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,85474,Married,Star,3712.43,Standard,2013,12,2017,8
626312,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,85474,Married,Star,3712.43,Standard,2015,11,2016,8
789859,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,91318,Married,Star,3713.79,Standard,2012,6,,
213112,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,84105,Married,Star,3721.06,Standard,2017,9,,
702325,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,84105,Married,Star,3721.06,Standard,2015,12,2016,10
647491,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Single,Star,3728.83,Standard,2014,1,,
440511,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,,Single,Star,3728.87,Standard,2017,10,,
779184,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,86885,Married,Star,3730.14,Standard,2012,7,,
140598,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Married,Star,3731.5,Standard,2013,4,,
266365,Canada,Quebec,Montreal,H2Y 2W2,Female,College,,Married,Star,3731.5,Standard,2015,2,,
436226,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Married,Star,3731.5,Standard,2012,7,,
469230,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Married,Star,3731.5,Standard,2015,4,,
754936,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Married,Star,3731.5,Standard,2018,8,,
892639,Canada,Alberta,Banff,T4V 1D4,Male,College,,Married,Star,3731.5,Standard,2013,6,2016,11
965674,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,87354,Married,Star,3732.31,Standard,2015,9,,
964791,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,47670,Single,Star,3733.03,Standard,2017,12,,
183885,Canada,Alberta,Banff,T4V 1D4,Female,College,,Single,Star,3735.84,Standard,2012,12,,
542934,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Married,Star,3740.4,Standard,2018,9,,
155354,Canada,Ontario,Toronto,P2T 6G3,Female,Doctor,86055,Divorced,Star,3741.57,Standard,2016,1,,
828136,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Star,3742.58,Standard,2013,7,,
255767,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Single,Star,3744.58,Standard,2018,9,,
216725,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,62259,Married,Star,3746.75,Standard,2016,3,,
537387,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,62259,Married,Star,3746.75,Standard,2015,6,,
955716,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,62259,Married,Star,3746.75,Standard,2012,9,,
217802,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,3747.06,Standard,2012,11,,
511472,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Divorced,Star,3748.14,Standard,2017,3,,
720300,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,92049,Divorced,Star,3748.99,Standard,2015,8,2018,5
963464,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,92049,Divorced,Star,3748.99,Standard,2016,12,,
899509,Canada,Ontario,London,M5B 3E4,Female,Bachelor,57243,Married,Star,3755.26,Standard,2016,1,,
731494,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,74568,Married,Star,3758.95,Standard,2015,5,,
738435,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,99667,Single,Star,3764.47,Standard,2014,4,,
578688,Canada,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,65392,Married,Star,3766.37,Standard,2016,3,,
184009,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,63673,Married,Star,3768.09,Standard,2015,1,,
